,model,dataset,question_id,answer_index
45439,gemma-3-27b-it,openbookqa,831,0
45440,gemma-3-27b-it,openbookqa,832,0
45441,gemma-3-27b-it,openbookqa,833,0
45442,gemma-3-27b-it,openbookqa,834,0
45443,gemma-3-27b-it,openbookqa,835,1
45444,gemma-3-27b-it,openbookqa,836,0
45445,gemma-3-27b-it,openbookqa,837,0
45446,gemma-3-27b-it,openbookqa,838,0
45447,gemma-3-27b-it,openbookqa,839,0
45448,gemma-3-27b-it,openbookqa,840,0
45449,gemma-3-27b-it,openbookqa,841,0
45450,gemma-3-27b-it,openbookqa,842,0
45451,gemma-3-27b-it,openbookqa,843,0
45452,gemma-3-27b-it,openbookqa,844,0
45453,gemma-3-27b-it,openbookqa,845,2
45454,gemma-3-27b-it,openbookqa,846,0
45455,gemma-3-27b-it,openbookqa,847,0
45456,gemma-3-27b-it,openbookqa,848,0
45457,gemma-3-27b-it,openbookqa,849,0
45458,gemma-3-27b-it,openbookqa,850,0
45459,gemma-3-27b-it,openbookqa,851,0
45460,gemma-3-27b-it,openbookqa,852,0
45461,gemma-3-27b-it,openbookqa,853,0
45462,gemma-3-27b-it,openbookqa,854,0
45463,gemma-3-27b-it,openbookqa,855,0
45464,gemma-3-27b-it,openbookqa,856,0
45465,gemma-3-27b-it,openbookqa,857,0
45466,gemma-3-27b-it,openbookqa,858,0
45467,gemma-3-27b-it,openbookqa,859,0
45468,gemma-3-27b-it,openbookqa,860,0
45469,gemma-3-27b-it,openbookqa,861,1
45470,gemma-3-27b-it,openbookqa,862,0
45471,gemma-3-27b-it,openbookqa,863,0
45472,gemma-3-27b-it,openbookqa,864,0
45473,gemma-3-27b-it,openbookqa,865,3
45474,gemma-3-27b-it,openbookqa,866,0
45475,gemma-3-27b-it,openbookqa,867,0
45476,gemma-3-27b-it,openbookqa,868,0
45477,gemma-3-27b-it,openbookqa,869,0
45478,gemma-3-27b-it,openbookqa,870,0
45479,gemma-3-27b-it,openbookqa,871,0
45480,gemma-3-27b-it,openbookqa,872,0
45481,gemma-3-27b-it,openbookqa,873,0
45482,gemma-3-27b-it,openbookqa,874,0
45483,gemma-3-27b-it,openbookqa,875,0
45484,gemma-3-27b-it,openbookqa,876,1
45485,gemma-3-27b-it,openbookqa,877,0
45486,gemma-3-27b-it,openbookqa,878,0
45487,gemma-3-27b-it,openbookqa,879,0
45488,gemma-3-27b-it,openbookqa,880,0
45489,gemma-3-27b-it,openbookqa,881,0
45490,gemma-3-27b-it,openbookqa,882,0
45491,gemma-3-27b-it,openbookqa,883,0
45492,gemma-3-27b-it,openbookqa,884,0
45493,gemma-3-27b-it,openbookqa,885,1
45494,gemma-3-27b-it,openbookqa,886,0
45495,gemma-3-27b-it,openbookqa,887,0
45496,gemma-3-27b-it,openbookqa,888,0
45497,gemma-3-27b-it,openbookqa,889,0
45498,gemma-3-27b-it,openbookqa,890,0
45499,gemma-3-27b-it,openbookqa,891,1
45500,gemma-3-27b-it,openbookqa,892,0
45501,gemma-3-27b-it,openbookqa,893,0
45502,gemma-3-27b-it,openbookqa,894,0
45503,gemma-3-27b-it,openbookqa,895,0
45504,gemma-3-27b-it,openbookqa,896,0
45505,gemma-3-27b-it,openbookqa,897,0
45506,gemma-3-27b-it,openbookqa,898,0
45507,gemma-3-27b-it,openbookqa,899,0
45508,gemma-3-27b-it,openbookqa,900,1
45509,gemma-3-27b-it,openbookqa,901,0
45510,gemma-3-27b-it,openbookqa,902,0
45511,gemma-3-27b-it,openbookqa,903,1
45512,gemma-3-27b-it,openbookqa,904,0
45513,gemma-3-27b-it,openbookqa,905,0
45514,gemma-3-27b-it,openbookqa,906,0
45515,gemma-3-27b-it,openbookqa,907,2
45516,gemma-3-27b-it,openbookqa,908,0
45517,gemma-3-27b-it,openbookqa,909,0
45518,gemma-3-27b-it,openbookqa,910,0
45519,gemma-3-27b-it,openbookqa,911,0
45520,gemma-3-27b-it,openbookqa,912,0
45521,gemma-3-27b-it,openbookqa,913,0
45522,gemma-3-27b-it,openbookqa,914,0
45523,gemma-3-27b-it,openbookqa,915,2
45524,gemma-3-27b-it,openbookqa,916,2
45525,gemma-3-27b-it,openbookqa,917,0
45526,gemma-3-27b-it,openbookqa,918,0
45527,gemma-3-27b-it,openbookqa,919,0
45528,gemma-3-27b-it,openbookqa,920,0
45529,gemma-3-27b-it,openbookqa,921,0
45530,gemma-3-27b-it,openbookqa,922,0
45531,gemma-3-27b-it,openbookqa,923,0
45532,gemma-3-27b-it,openbookqa,924,0
45533,gemma-3-27b-it,openbookqa,925,0
45534,gemma-3-27b-it,openbookqa,926,0
45535,gemma-3-27b-it,openbookqa,927,0
45536,gemma-3-27b-it,openbookqa,928,0
45537,gemma-3-27b-it,openbookqa,929,0
45538,gemma-3-27b-it,openbookqa,930,1
45539,gemma-3-27b-it,openbookqa,931,0
45540,gemma-3-27b-it,openbookqa,932,0
45541,gemma-3-27b-it,openbookqa,933,0
45542,gemma-3-27b-it,openbookqa,934,0
45543,gemma-3-27b-it,openbookqa,935,0
45544,gemma-3-27b-it,openbookqa,936,0
45545,gemma-3-27b-it,openbookqa,937,0
45546,gemma-3-27b-it,openbookqa,938,3
45547,gemma-3-27b-it,openbookqa,939,0
45548,gemma-3-27b-it,openbookqa,940,0
45549,gemma-3-27b-it,openbookqa,941,2
45550,gemma-3-27b-it,openbookqa,942,0
45551,gemma-3-27b-it,openbookqa,943,1
45552,gemma-3-27b-it,openbookqa,944,0
45553,gemma-3-27b-it,openbookqa,945,0
45554,gemma-3-27b-it,openbookqa,946,0
45555,gemma-3-27b-it,openbookqa,947,0
45556,gemma-3-27b-it,openbookqa,948,2
45557,gemma-3-27b-it,openbookqa,949,1
45558,gemma-3-27b-it,openbookqa,950,2
45559,gemma-3-27b-it,openbookqa,951,0
45560,gemma-3-27b-it,openbookqa,952,1
45561,gemma-3-27b-it,openbookqa,953,0
45562,gemma-3-27b-it,openbookqa,954,0
45563,gemma-3-27b-it,openbookqa,955,0
45564,gemma-3-27b-it,openbookqa,956,0
45565,gemma-3-27b-it,openbookqa,957,0
45566,gemma-3-27b-it,openbookqa,958,0
45567,gemma-3-27b-it,openbookqa,959,0
45568,gemma-3-27b-it,openbookqa,961,0
45569,gemma-3-27b-it,openbookqa,962,0
45570,gemma-3-27b-it,openbookqa,963,0
45571,gemma-3-27b-it,openbookqa,964,0
45572,gemma-3-27b-it,openbookqa,965,2
45573,gemma-3-27b-it,openbookqa,966,2
45574,gemma-3-27b-it,openbookqa,967,0
45575,gemma-3-27b-it,openbookqa,968,0
45576,gemma-3-27b-it,openbookqa,969,0
45577,gemma-3-27b-it,openbookqa,970,0
45578,gemma-3-27b-it,openbookqa,971,1
45579,gemma-3-27b-it,openbookqa,972,0
45580,gemma-3-27b-it,openbookqa,973,0
45581,gemma-3-27b-it,openbookqa,974,0
45582,gemma-3-27b-it,openbookqa,975,0
45583,gemma-3-27b-it,openbookqa,976,0
45584,gemma-3-27b-it,openbookqa,977,3
45585,gemma-3-27b-it,openbookqa,978,0
45586,gemma-3-27b-it,openbookqa,979,0
45587,gemma-3-27b-it,openbookqa,980,0
45588,gemma-3-27b-it,openbookqa,981,0
45589,gemma-3-27b-it,openbookqa,982,0
45590,gemma-3-27b-it,openbookqa,983,3
45591,gemma-3-27b-it,openbookqa,984,0
45592,gemma-3-27b-it,openbookqa,985,0
45593,gemma-3-27b-it,openbookqa,986,2
45594,gemma-3-27b-it,openbookqa,987,0
45595,gemma-3-27b-it,openbookqa,988,0
45596,gemma-3-27b-it,openbookqa,989,0
45597,gemma-3-27b-it,openbookqa,990,0
45598,gemma-3-27b-it,openbookqa,991,0
45599,gemma-3-27b-it,openbookqa,992,1
45600,gemma-3-27b-it,openbookqa,993,1
45601,gemma-3-27b-it,openbookqa,994,0
45602,gemma-3-27b-it,openbookqa,995,0
45603,gemma-3-27b-it,openbookqa,996,0
45604,gemma-3-27b-it,openbookqa,997,2
45605,gemma-3-27b-it,openbookqa,998,0
45606,gemma-3-27b-it,openbookqa,999,0
45607,gemma-3-27b-it,openbookqa,1000,0
45608,gemma-3-27b-it,openbookqa,1001,1
45609,gemma-3-27b-it,openbookqa,1002,0
45610,gemma-3-27b-it,openbookqa,1003,0
45611,gemma-3-27b-it,openbookqa,1004,0
45612,gemma-3-27b-it,openbookqa,1005,0
45613,gemma-3-27b-it,openbookqa,1006,0
45614,gemma-3-27b-it,openbookqa,1007,0
45615,gemma-3-27b-it,openbookqa,1008,0
45616,gemma-3-27b-it,openbookqa,1009,0
45617,gemma-3-27b-it,openbookqa,1010,0
45618,gemma-3-27b-it,openbookqa,1012,0
45619,gemma-3-27b-it,openbookqa,1013,0
45620,gemma-3-27b-it,openbookqa,1014,0
45621,gemma-3-27b-it,openbookqa,1015,0
45622,gemma-3-27b-it,openbookqa,1016,0
45623,gemma-3-27b-it,openbookqa,1017,0
45624,gemma-3-27b-it,openbookqa,1018,2
45625,gemma-3-27b-it,openbookqa,1019,0
45626,gemma-3-27b-it,openbookqa,1020,0
45627,gemma-3-27b-it,openbookqa,1021,0
45628,gemma-3-27b-it,openbookqa,1022,0
45629,gemma-3-27b-it,openbookqa,1023,0
45630,gemma-3-27b-it,openbookqa,1024,0
45631,gemma-3-27b-it,openbookqa,1025,0
45632,gemma-3-27b-it,openbookqa,1026,0
45633,gemma-3-27b-it,openbookqa,1027,0
45634,gemma-3-27b-it,openbookqa,1028,0
45635,gemma-3-27b-it,openbookqa,1029,0
45636,gemma-3-27b-it,openbookqa,1030,3
45637,gemma-3-27b-it,openbookqa,1031,0
45638,gemma-3-27b-it,openbookqa,1032,0
45639,gemma-3-27b-it,openbookqa,1033,0
45640,gemma-3-27b-it,openbookqa,1034,0
45641,gemma-3-27b-it,openbookqa,1035,0
45642,gemma-3-27b-it,openbookqa,1036,0
45643,gemma-3-27b-it,openbookqa,1037,0
45644,gemma-3-27b-it,openbookqa,1038,0
45645,gemma-3-27b-it,openbookqa,1039,0
45646,gemma-3-27b-it,openbookqa,1040,2
45647,gemma-3-27b-it,openbookqa,1041,0
45648,gemma-3-27b-it,openbookqa,1042,0
45649,gemma-3-27b-it,openbookqa,1043,1
45650,gemma-3-27b-it,openbookqa,1044,0
45651,gemma-3-27b-it,openbookqa,1045,0
45652,gemma-3-27b-it,openbookqa,1046,0
45653,gemma-3-27b-it,openbookqa,1047,0
45654,gemma-3-27b-it,openbookqa,1048,0
45655,gemma-3-27b-it,openbookqa,1049,0
45656,gemma-3-27b-it,openbookqa,1050,0
45657,gemma-3-27b-it,openbookqa,1051,0
45658,gemma-3-27b-it,openbookqa,1053,0
45659,gemma-3-27b-it,openbookqa,1054,0
45660,gemma-3-27b-it,openbookqa,1055,0
45661,gemma-3-27b-it,openbookqa,1056,0
45662,gemma-3-27b-it,openbookqa,1057,0
45663,gemma-3-27b-it,openbookqa,1058,0
45664,gemma-3-27b-it,openbookqa,1059,0
45665,gemma-3-27b-it,openbookqa,1060,0
45666,gemma-3-27b-it,openbookqa,1061,0
45667,gemma-3-27b-it,openbookqa,1062,0
45668,gemma-3-27b-it,openbookqa,1063,0
45669,gemma-3-27b-it,openbookqa,1064,0
45670,gemma-3-27b-it,openbookqa,1065,0
45671,gemma-3-27b-it,openbookqa,1066,0
45672,gemma-3-27b-it,openbookqa,1067,0
45673,gemma-3-27b-it,openbookqa,1068,0
45674,gemma-3-27b-it,openbookqa,1069,0
45675,gemma-3-27b-it,openbookqa,1070,2
45676,gemma-3-27b-it,openbookqa,1071,0
45677,gemma-3-27b-it,openbookqa,1072,0
45678,gemma-3-27b-it,openbookqa,1073,0
45679,gemma-3-27b-it,openbookqa,1074,0
45680,gemma-3-27b-it,openbookqa,1075,0
45681,gemma-3-27b-it,openbookqa,1076,0
45682,gemma-3-27b-it,openbookqa,1077,0
45683,gemma-3-27b-it,openbookqa,1078,2
45684,gemma-3-27b-it,openbookqa,1079,2
45685,gemma-3-27b-it,openbookqa,1080,0
45686,gemma-3-27b-it,openbookqa,1081,0
45687,gemma-3-27b-it,openbookqa,1082,0
45688,gemma-3-27b-it,openbookqa,1084,0
45689,gemma-3-27b-it,openbookqa,1085,0
45690,gemma-3-27b-it,openbookqa,1086,0
45691,gemma-3-27b-it,openbookqa,1087,0
45692,gemma-3-27b-it,openbookqa,1088,0
45693,gemma-3-27b-it,openbookqa,1089,1
45694,gemma-3-27b-it,openbookqa,1090,0
45695,gemma-3-27b-it,openbookqa,1091,1
45696,gemma-3-27b-it,openbookqa,1092,0
45697,gemma-3-27b-it,openbookqa,1093,0
45698,gemma-3-27b-it,openbookqa,1094,0
45699,gemma-3-27b-it,openbookqa,1095,0
45700,gemma-3-27b-it,openbookqa,1096,0
45701,gemma-3-27b-it,openbookqa,1097,0
45702,gemma-3-27b-it,openbookqa,1098,0
45703,gemma-3-27b-it,openbookqa,1099,0
45704,gemma-3-27b-it,openbookqa,1100,0
45705,gemma-3-27b-it,openbookqa,1101,0
45706,gemma-3-27b-it,openbookqa,1102,0
45707,gemma-3-27b-it,openbookqa,1103,0
45708,gemma-3-27b-it,openbookqa,1104,0
45709,gemma-3-27b-it,openbookqa,1105,0
45710,gemma-3-27b-it,openbookqa,1106,3
45711,gemma-3-27b-it,openbookqa,1107,0
45712,gemma-3-27b-it,openbookqa,1108,0
45713,gemma-3-27b-it,openbookqa,1109,2
45714,gemma-3-27b-it,openbookqa,1110,0
45715,gemma-3-27b-it,openbookqa,1111,0
45716,gemma-3-27b-it,openbookqa,1112,0
45717,gemma-3-27b-it,openbookqa,1113,0
45718,gemma-3-27b-it,openbookqa,1114,0
45719,gemma-3-27b-it,openbookqa,1115,1
45720,gemma-3-27b-it,openbookqa,1116,0
45721,gemma-3-27b-it,openbookqa,1117,0
45722,gemma-3-27b-it,openbookqa,1118,0
45723,gemma-3-27b-it,openbookqa,1119,0
45724,gemma-3-27b-it,openbookqa,1120,0
45725,gemma-3-27b-it,openbookqa,1121,0
45726,gemma-3-27b-it,openbookqa,1122,0
45727,gemma-3-27b-it,openbookqa,1123,0
45728,gemma-3-27b-it,openbookqa,1124,3
45729,gemma-3-27b-it,openbookqa,1125,0
45730,gemma-3-27b-it,openbookqa,1126,2
45731,gemma-3-27b-it,openbookqa,1127,0
45732,gemma-3-27b-it,openbookqa,1128,0
45733,gemma-3-27b-it,openbookqa,1129,2
45734,gemma-3-27b-it,openbookqa,1130,0
45735,gemma-3-27b-it,openbookqa,1131,0
45736,gemma-3-27b-it,openbookqa,1132,0
45737,gemma-3-27b-it,openbookqa,1133,0
45738,gemma-3-27b-it,openbookqa,1135,0
45739,gemma-3-27b-it,openbookqa,1136,0
45740,gemma-3-27b-it,openbookqa,1137,0
45741,gemma-3-27b-it,openbookqa,1138,0
45742,gemma-3-27b-it,openbookqa,1139,0
45743,gemma-3-27b-it,openbookqa,1140,0
45744,gemma-3-27b-it,openbookqa,1141,0
45745,gemma-3-27b-it,openbookqa,1142,0
45746,gemma-3-27b-it,openbookqa,1143,0
45747,gemma-3-27b-it,openbookqa,1144,0
45748,gemma-3-27b-it,openbookqa,1145,3
45749,gemma-3-27b-it,openbookqa,1146,0
45750,gemma-3-27b-it,openbookqa,1147,0
45751,gemma-3-27b-it,openbookqa,1148,0
45752,gemma-3-27b-it,openbookqa,1149,0
45753,gemma-3-27b-it,openbookqa,1150,0
45754,gemma-3-27b-it,openbookqa,1151,0
45755,gemma-3-27b-it,openbookqa,1152,0
45756,gemma-3-27b-it,openbookqa,1153,0
45757,gemma-3-27b-it,openbookqa,1154,0
45758,gemma-3-27b-it,openbookqa,1155,0
45759,gemma-3-27b-it,openbookqa,1156,0
45760,gemma-3-27b-it,openbookqa,1157,0
45761,gemma-3-27b-it,openbookqa,1158,0
45762,gemma-3-27b-it,openbookqa,1159,0
45763,gemma-3-27b-it,openbookqa,1160,0
45764,gemma-3-27b-it,openbookqa,1161,0
45765,gemma-3-27b-it,openbookqa,1162,0
45766,gemma-3-27b-it,openbookqa,1163,0
45767,gemma-3-27b-it,openbookqa,1164,0
45768,gemma-3-27b-it,openbookqa,1165,0
45769,gemma-3-27b-it,openbookqa,1166,0
45770,gemma-3-27b-it,openbookqa,1168,0
45771,gemma-3-27b-it,openbookqa,1169,0
45772,gemma-3-27b-it,openbookqa,1170,0
45773,gemma-3-27b-it,openbookqa,1171,0
45774,gemma-3-27b-it,openbookqa,1172,0
45775,gemma-3-27b-it,openbookqa,1173,0
45776,gemma-3-27b-it,openbookqa,1174,0
45777,gemma-3-27b-it,openbookqa,1175,0
45778,gemma-3-27b-it,openbookqa,1176,0
45779,gemma-3-27b-it,openbookqa,1177,0
45780,gemma-3-27b-it,openbookqa,1178,0
45781,gemma-3-27b-it,openbookqa,1179,0
45782,gemma-3-27b-it,openbookqa,1180,0
45783,gemma-3-27b-it,openbookqa,1181,0
45784,gemma-3-27b-it,openbookqa,1182,1
45785,gemma-3-27b-it,openbookqa,1183,3
45786,gemma-3-27b-it,openbookqa,1184,0
45787,gemma-3-27b-it,openbookqa,1185,0
45788,gemma-3-27b-it,openbookqa,1186,3
45789,gemma-3-27b-it,openbookqa,1187,0
45790,gemma-3-27b-it,openbookqa,1188,0
45791,gemma-3-27b-it,openbookqa,1189,0
45792,gemma-3-27b-it,openbookqa,1190,0
45793,gemma-3-27b-it,openbookqa,1191,0
45794,gemma-3-27b-it,openbookqa,1192,0
45795,gemma-3-27b-it,openbookqa,1193,0
45796,gemma-3-27b-it,openbookqa,1194,0
45797,gemma-3-27b-it,openbookqa,1195,3
45798,gemma-3-27b-it,openbookqa,1196,0
45799,gemma-3-27b-it,openbookqa,1197,1
45800,gemma-3-27b-it,openbookqa,1198,0
45801,gemma-3-27b-it,openbookqa,1199,0
45802,gemma-3-27b-it,openbookqa,1200,0
45803,gemma-3-27b-it,openbookqa,1201,0
45804,gemma-3-27b-it,openbookqa,1202,0
45805,gemma-3-27b-it,openbookqa,1203,0
45806,gemma-3-27b-it,openbookqa,1204,0
45807,gemma-3-27b-it,openbookqa,1205,0
45808,gemma-3-27b-it,openbookqa,1206,0
45809,gemma-3-27b-it,openbookqa,1207,1
45810,gemma-3-27b-it,openbookqa,1208,0
45811,gemma-3-27b-it,openbookqa,1209,2
45812,gemma-3-27b-it,openbookqa,1210,0
45813,gemma-3-27b-it,openbookqa,1211,0
45814,gemma-3-27b-it,openbookqa,1212,0
45815,gemma-3-27b-it,openbookqa,1213,2
45816,gemma-3-27b-it,openbookqa,1214,0
45817,gemma-3-27b-it,openbookqa,1215,0
45818,gemma-3-27b-it,openbookqa,1216,0
45819,gemma-3-27b-it,openbookqa,1217,0
45820,gemma-3-27b-it,openbookqa,1218,0
45821,gemma-3-27b-it,openbookqa,1219,3
45822,gemma-3-27b-it,openbookqa,1220,1
45823,gemma-3-27b-it,openbookqa,1221,0
45824,gemma-3-27b-it,openbookqa,1222,0
45825,gemma-3-27b-it,openbookqa,1223,1
45826,gemma-3-27b-it,openbookqa,1224,0
45827,gemma-3-27b-it,openbookqa,1225,3
45828,gemma-3-27b-it,openbookqa,1226,0
45829,gemma-3-27b-it,openbookqa,1227,0
45830,gemma-3-27b-it,openbookqa,1228,0
45831,gemma-3-27b-it,openbookqa,1229,2
45832,gemma-3-27b-it,openbookqa,1230,2
45833,gemma-3-27b-it,openbookqa,1231,0
45834,gemma-3-27b-it,openbookqa,1232,1
45835,gemma-3-27b-it,openbookqa,1233,0
45836,gemma-3-27b-it,openbookqa,1234,1
45837,gemma-3-27b-it,openbookqa,1235,2
45838,gemma-3-27b-it,openbookqa,1236,0
45839,gemma-3-27b-it,openbookqa,1237,0
45840,gemma-3-27b-it,openbookqa,1238,0
45841,gemma-3-27b-it,openbookqa,1239,0
45842,gemma-3-27b-it,openbookqa,1240,0
45843,gemma-3-27b-it,openbookqa,1241,3
45844,gemma-3-27b-it,openbookqa,1242,0
45845,gemma-3-27b-it,openbookqa,1243,3
45846,gemma-3-27b-it,openbookqa,1244,0
45847,gemma-3-27b-it,openbookqa,1245,0
45848,gemma-3-27b-it,openbookqa,1246,0
45849,gemma-3-27b-it,openbookqa,1247,0
45850,gemma-3-27b-it,openbookqa,1248,1
45851,gemma-3-27b-it,openbookqa,1249,0
45852,gemma-3-27b-it,openbookqa,1250,0
45853,gemma-3-27b-it,openbookqa,1251,1
45854,gemma-3-27b-it,openbookqa,1252,0
45855,gemma-3-27b-it,openbookqa,1253,0
45856,gemma-3-27b-it,openbookqa,1254,0
45857,gemma-3-27b-it,openbookqa,1255,0
45858,gemma-3-27b-it,openbookqa,1256,0
45859,gemma-3-27b-it,openbookqa,1257,2
45860,gemma-3-27b-it,openbookqa,1258,0
45861,gemma-3-27b-it,openbookqa,1259,0
45862,gemma-3-27b-it,openbookqa,1260,0
45863,gemma-3-27b-it,openbookqa,1261,0
45864,gemma-3-27b-it,openbookqa,1262,0
45865,gemma-3-27b-it,openbookqa,1263,0
45866,gemma-3-27b-it,openbookqa,1264,0
45867,gemma-3-27b-it,openbookqa,1265,0
45868,gemma-3-27b-it,openbookqa,1266,0
45869,gemma-3-27b-it,openbookqa,1267,2
45870,gemma-3-27b-it,openbookqa,1268,0
45871,gemma-3-27b-it,openbookqa,1269,2
45872,gemma-3-27b-it,openbookqa,1270,2
45873,gemma-3-27b-it,openbookqa,1271,0
45874,gemma-3-27b-it,openbookqa,1272,2
45875,gemma-3-27b-it,openbookqa,1273,0
45876,gemma-3-27b-it,openbookqa,1274,2
45877,gemma-3-27b-it,openbookqa,1275,0
45878,gemma-3-27b-it,openbookqa,1276,0
45879,gemma-3-27b-it,openbookqa,1277,0
45880,gemma-3-27b-it,openbookqa,1278,0
45881,gemma-3-27b-it,openbookqa,1279,0
45882,gemma-3-27b-it,openbookqa,1280,0
45883,gemma-3-27b-it,openbookqa,1281,0
45884,gemma-3-27b-it,openbookqa,1282,0
45885,gemma-3-27b-it,openbookqa,1283,0
45886,gemma-3-27b-it,openbookqa,1284,0
45887,gemma-3-27b-it,openbookqa,1285,1
45888,gemma-3-27b-it,openbookqa,1286,0
45889,gemma-3-27b-it,openbookqa,1287,0
45890,gemma-3-27b-it,openbookqa,1288,2
45891,gemma-3-27b-it,openbookqa,1289,0
45892,gemma-3-27b-it,openbookqa,1290,0
45893,gemma-3-27b-it,openbookqa,1292,0
45894,gemma-3-27b-it,openbookqa,1294,0
45895,gemma-3-27b-it,openbookqa,1295,0
45896,gemma-3-27b-it,openbookqa,1296,0
45897,gemma-3-27b-it,openbookqa,1297,1
45898,gemma-3-27b-it,openbookqa,1298,0
45899,gemma-3-27b-it,openbookqa,1299,0
45900,gemma-3-27b-it,openbookqa,1300,0
45901,gemma-3-27b-it,openbookqa,1301,0
45902,gemma-3-27b-it,openbookqa,1302,0
45903,gemma-3-27b-it,openbookqa,1303,0
45904,gemma-3-27b-it,openbookqa,1304,0
45905,gemma-3-27b-it,openbookqa,1305,0
45906,gemma-3-27b-it,openbookqa,1306,0
45907,gemma-3-27b-it,openbookqa,1307,0
45908,gemma-3-27b-it,openbookqa,1308,0
45909,gemma-3-27b-it,openbookqa,1309,0
45910,gemma-3-27b-it,openbookqa,1310,0
45911,gemma-3-27b-it,openbookqa,1311,0
45912,gemma-3-27b-it,openbookqa,1312,0
45913,gemma-3-27b-it,openbookqa,1313,0
45914,gemma-3-27b-it,openbookqa,1314,0
45915,gemma-3-27b-it,openbookqa,1315,0
45916,gemma-3-27b-it,openbookqa,1316,1
45917,gemma-3-27b-it,openbookqa,1317,2
45918,gemma-3-27b-it,openbookqa,1318,0
45919,gemma-3-27b-it,openbookqa,1319,0
45920,gemma-3-27b-it,openbookqa,1320,0
45921,gemma-3-27b-it,openbookqa,1321,0
45922,gemma-3-27b-it,openbookqa,1322,0
45923,gemma-3-27b-it,openbookqa,1323,0
45924,gemma-3-27b-it,openbookqa,1324,0
45925,gemma-3-27b-it,openbookqa,1325,3
45926,gemma-3-27b-it,openbookqa,1326,1
45927,gemma-3-27b-it,openbookqa,1327,0
45928,gemma-3-27b-it,openbookqa,1328,0
45929,gemma-3-27b-it,openbookqa,1329,0
45930,gemma-3-27b-it,openbookqa,1330,0
45931,gemma-3-27b-it,openbookqa,1331,1
45932,gemma-3-27b-it,openbookqa,1332,0
45933,gemma-3-27b-it,openbookqa,1333,3
45934,gemma-3-27b-it,openbookqa,1334,0
45935,gemma-3-27b-it,openbookqa,1335,0
45936,gemma-3-27b-it,openbookqa,1336,2
45937,gemma-3-27b-it,openbookqa,1337,0
45938,gemma-3-27b-it,openbookqa,1338,0
45939,gemma-3-27b-it,openbookqa,1339,0
45940,gemma-3-27b-it,openbookqa,1340,0
45941,gemma-3-27b-it,openbookqa,1341,0
45942,gemma-3-27b-it,openbookqa,1342,0
45943,gemma-3-27b-it,openbookqa,1343,0
45944,gemma-3-27b-it,openbookqa,1344,1
45945,gemma-3-27b-it,openbookqa,1345,0
45946,gemma-3-27b-it,openbookqa,1346,1
45947,gemma-3-27b-it,openbookqa,1347,0
45948,gemma-3-27b-it,openbookqa,1348,0
45949,gemma-3-27b-it,openbookqa,1349,0
45950,gemma-3-27b-it,openbookqa,1350,0
45951,gemma-3-27b-it,openbookqa,1351,0
45952,gemma-3-27b-it,openbookqa,1352,0
45953,gemma-3-27b-it,openbookqa,1353,0
45954,gemma-3-27b-it,openbookqa,1354,0
45955,gemma-3-27b-it,openbookqa,1355,2
45956,gemma-3-27b-it,openbookqa,1356,2
45957,gemma-3-27b-it,openbookqa,1357,0
45958,gemma-3-27b-it,openbookqa,1359,0
45959,gemma-3-27b-it,openbookqa,1360,0
45960,gemma-3-27b-it,openbookqa,1361,0
45961,gemma-3-27b-it,openbookqa,1362,0
45962,gemma-3-27b-it,openbookqa,1363,0
45963,gemma-3-27b-it,openbookqa,1364,0
45964,gemma-3-27b-it,openbookqa,1365,0
45965,gemma-3-27b-it,openbookqa,1366,0
45966,gemma-3-27b-it,openbookqa,1367,0
45967,gemma-3-27b-it,openbookqa,1368,2
45968,gemma-3-27b-it,openbookqa,1369,0
45969,gemma-3-27b-it,openbookqa,1370,0
45970,gemma-3-27b-it,openbookqa,1371,3
45971,gemma-3-27b-it,openbookqa,1372,0
45972,gemma-3-27b-it,openbookqa,1373,1
45973,gemma-3-27b-it,openbookqa,1374,0
45974,gemma-3-27b-it,openbookqa,1375,0
45975,gemma-3-27b-it,openbookqa,1376,0
45976,gemma-3-27b-it,openbookqa,1377,2
45977,gemma-3-27b-it,openbookqa,1378,0
45978,gemma-3-27b-it,openbookqa,1379,0
45979,gemma-3-27b-it,openbookqa,1380,0
45980,gemma-3-27b-it,openbookqa,1381,0
45981,gemma-3-27b-it,openbookqa,1382,0
45982,gemma-3-27b-it,openbookqa,1383,0
45983,gemma-3-27b-it,openbookqa,1384,0
45984,gemma-3-27b-it,openbookqa,1385,0
45985,gemma-3-27b-it,openbookqa,1386,0
45986,gemma-3-27b-it,openbookqa,1387,0
45987,gemma-3-27b-it,openbookqa,1388,0
45988,gemma-3-27b-it,openbookqa,1389,0
45989,gemma-3-27b-it,openbookqa,1390,0
45990,gemma-3-27b-it,openbookqa,1391,0
45991,gemma-3-27b-it,openbookqa,1392,0
45992,gemma-3-27b-it,openbookqa,1393,2
45993,gemma-3-27b-it,openbookqa,1394,0
45994,gemma-3-27b-it,openbookqa,1395,0
45995,gemma-3-27b-it,openbookqa,1396,0
45996,gemma-3-27b-it,openbookqa,1397,0
45997,gemma-3-27b-it,openbookqa,1398,0
45998,gemma-3-27b-it,openbookqa,1399,0
45999,gemma-3-27b-it,openbookqa,1400,1
46000,gemma-3-27b-it,openbookqa,1401,1
46001,gemma-3-27b-it,openbookqa,1402,0
46002,gemma-3-27b-it,openbookqa,1403,0
46003,gemma-3-27b-it,openbookqa,1404,3
46004,gemma-3-27b-it,openbookqa,1405,0
